"open","sst","G_menardii","G_siponifera","O_universa","G_saculifer","G_ruber_pink","G_ruber_white","P_obliquiloculata","N_dutertrei","G_calida","G_crassaformis","G_glutinata","G_truncatulinoides","G_bulloides","G_falconensis"
"14/01/08","22.187178575307","5.39131662134942","12.5201897964052","1.86044762374704","10.4544671330266","9.28385315767036","11.6562224061797","28.7672450444003","25.2159796689541","29.2439511531555","0.805034690355914","3.52825781739371","137.195774362966","1.54185013855488","7.26356887203282"
"21/01/08","22.119988532838","5.7019797459717","12.7821369638283","2.30034580843216","11.4276058375798","11.153262912622","11.4059100108171","26.543608880024","24.3624351871469","31.6241105108011","1.05055186644134","4.23205406497675","222.224774608587","0.924646030323082","3.99369634492287"
"28/01/08","22.1053266446016","6.46518439880207","13.5754235706327","2.94738279793005","13.1428208043715","13.5893643514734","11.4506161032897","26.5838855641743","24.4352533235935","34.6882755138381","1.30351511473358","4.97768639404927","285.070428190983","0.662762513509573","1.66385494840033"
"04/02/08","22.1144695844597","7.21302142315695","14.4178076776561","3.58802280582624","14.9889580872907","15.7814473500469","11.6800434786818","26.5276692448047","24.7766122296965","37.276897015204","1.43800397875633","5.55963127807509","284.410856250347","0.670557407775878","0.676831470198289"
"11/02/08","22.1515557614673","8.09617580061822","15.5197163104966","4.52001237986606","17.7170414510611","18.5957445535909","12.1685036885475","25.603535721021","25.1469115130202","40.2397649880006","1.4785990876711","6.23618369502074","208.893219864186","0.860161758017892","0.323423685788793"
"18/02/08","22.2114074684341","8.68643133634752","16.3470536277996","5.36864468421602","20.014646081254","20.7242396233307","12.6785656799141","23.6554509274857","25.0395207834285","42.2685363105354","1.47304296427822","6.69370584436554","132.094954529101","1.0640042122704","0.408002465706709"
"25/02/08","22.3111441851039","9.24299088540597","17.0601836814106","6.29105467511498","22.1317748356361","22.6162531995675","13.2531135232246","20.7641577707127","24.5203445449968","43.8945110069811","1.53130219237331","7.04802381500143","76.6341529825609","1.24831943505064","0.495846211958918"
"03/03/08","22.460911804903","9.78327823787671","17.6155515397166","7.2339759607013","23.8423536050735","24.1979625278438","13.8608276801317","17.8047179577452","23.7362250475302","44.96880237998","1.73695921931286","7.27311253622972","45.3131198569148","1.38149847330041","0.385834967690468"
"10/03/08","22.6644505822952","10.165749161242","17.9746502969546","8.12127651152372","25.0318338033797","25.420980351614","14.4768734800426","14.9633332364331","22.4405327563476","45.2612805616887","2.18719929336373","7.31082231353797","28.6399931424683","1.47231805916646","0.136245058820784"
"17/03/08","22.7855618786334","10.2334241935784","18.0702426357678","8.52258134537679","25.4233915733555","25.896317793519","14.7816909537748","13.4732565906536","21.4731898133845","45.0189694146357","2.52648068068756","7.24080732863464","23.6550495938623","1.50881422383164","0.0539498342433098"
"24/03/08","23.0594359032863","10.0234564003697","18.1157642890235","9.21303543920229","25.8496967849914","26.6355706182417","15.3822839984068","10.618674089003","19.0656801991596","43.5949172317223","3.39721524449969","6.92858937503669","18.0683736832872","1.5473839748203","-0.00707363880796724"
"31/03/08","23.2859991805984","9.6200354339561","18.0264323791266","9.61735275486451","25.8839286092223","27.0660717566204","15.8241800812258","8.81931452538723","17.1373284208917","41.7091122969346","4.13873170134301","6.57893412858966","16.1294295068749","1.53220515859332","-0.00603445194155366"
"07/04/08","23.619341187985","8.9030084373435","17.7310565660477","10.0023093495484","25.5873604922252","27.5496628322372","16.3972297899571","7.07639626904718","14.7924417384125","38.2796099154778","5.07174806979517","6.03131982580956","14.8044651610721","1.42690657849716","-0.00113818146411409"
"14/04/08","23.9077570501212","8.28763996667536","17.3639935623248","10.1841205030198","25.1221770418137","27.8459219385082","16.8075985075259","6.19147713408422","13.2724485895635","35.2294241744426","5.57161566740301","5.59967644866967","14.0254918399043","1.2682363086358","-0.000297602669258275"
"21/04/08","24.3614033442922","7.36051638086961","16.6708486945406","10.2657732998399","24.1386936790514","28.0905059005189","17.318585526625","5.29445128707126","11.4881538293256","30.8392513095135","5.71080158106854","5.0222799405514","11.4688007867628","0.95987606025508","0.000322536366992025"
"28/04/08","24.7542523013286","6.58285832757703","16.018953599084","10.1767841286506","23.1020639720463","28.1611947089285","17.6763237445046","4.69394853828188","10.2807321558513","27.5921816880378","5.41612000562511","4.59850891489221","9.03270049308177","0.710754683928789","0.0090262635234446"
"05/05/08","25.3333705475427","5.49906448447494","15.0273366310579","9.83588069502259","21.3676872273175","28.1934487630547","18.1352075139031","3.85036918597913","8.75563851553455","23.6757321388807","4.81136719448381","4.05907208851955","6.38986666012514","0.422840513293094","0.0155784019440844"
"12/05/08","25.7954221314191","4.70996612397862","14.2152598917447","9.4365837574559","19.9123669881754","28.2633236436047","18.4780542029687","3.16906753973107","7.64405713399166","21.1455745118217","4.41187920104642","3.68074089048652","5.01140264841942","0.256452451415216","0.0126353990255132"
"19/05/08","26.4315602957975","3.75300218376932","13.0617112984897","8.78497261749857","17.9926664234584","28.5550590815593","18.9483237623444","2.29051983414179","6.24871958224602","18.3030022281228","4.06100831342412","3.22128405981435","3.72167561586257","0.105762771096436","0.013187492718638"
"26/05/08","26.9162675767092","3.13810084287208","12.179160942735","8.2615036320079","16.7298688347141","28.9954443435124","19.3199966461004","1.73752188032044","5.3456801066331","16.5031944623556","3.91085503571316","2.92100915549193","2.94186965482154","0.0388656617913457","0.0052089087625084"
"02/06/08","27.5489964420611","2.4681819228445","11.0502303424092","7.57751686034043","15.452857885337","29.9202884271766","19.8425294492421","1.16361094595073","4.39477057762386","14.4475744427169","3.86425910757919","2.58027607676368","2.20168817672259","-0.00431001064793619","-0.0014927198526091"
"09/06/08","27.9924835600379","2.06307041487033","10.2862070603583","7.10275386446906","14.8699374803942","30.8775472292809","20.2525452555865","0.845181189648589","3.91179020506909","13.1110299827342","3.97191179450666","2.36958878291327","1.88988382342189","-0.0129393484900637","-0.000258787163480153"
"16/06/08","28.5136430485936","1.61735350535352","9.44162333373559","6.54684496991933","14.6165074997977","32.4773967883257","20.8162751986661","0.547834776867965","3.60789918431676","11.56225800623","4.30600339353932","2.15585473236445","1.63840634951859","-0.00709774204481063","-2.90910092417062e-05"
"23/06/08","28.7369072834427","1.42928384836023","9.11607425282234","6.30934995792707","14.703161454013","33.3822405394095","21.1008008643229","0.444604061665038","3.58477783102786","10.8856293263144","4.52378451411393","2.08097618728822","1.51120516762466","-0.00103429963843881","-2.09424008661056e-05"
"30/06/08","29.1052346649119","1.12676175777131","8.68729860299643","5.91692334236637","15.223826540849","35.2119340080928","21.6530948617778","0.312639520594202","3.64727327151085","9.74661930288728","4.94407492497846","1.9908776026046","1.21550267138142","0.0108587143797738","-0.000707641265117807"
"07/07/08","29.2502990054512","1.02157163999347","8.5862656691848","5.75720693784386","15.6219331756783","36.0526434029695","21.9134989665488","0.275995607308116","3.68163671622061","9.29252785306471","5.10211051914504","1.97415554731003","1.07104661424414","0.0155521826926699","-0.00105048633657692"
"14/07/08","29.4605318113924","0.942086660718946","8.59717729774892","5.49040839965071","16.6206718926564","37.4188705949467","22.3944183337251","0.235727560393298","3.71119429931725","8.62396231336862","5.24861952845282","1.99921710328049","0.884960931373023","0.0219695949194275","0.002103177385263"
"21/07/08","29.5242593671759","0.989001477507783","8.69484329770987","5.3738528580968","17.2049088583723","37.9183222080478","22.614936578095","0.220185010461269","3.72667040863655","8.40168669729647","5.26000242292696","2.04230203895107","0.852289739799479","0.02315137565574","0.00836967097523826"
"31/07/08","29.5620908360248","1.31095198526306","9.01743202852215","5.15293013861787","18.4745425392674","38.5168123130576","23.0094405392048","0.175536229592469","3.7947616879746","8.11546885976839","5.14798062926381","2.19100123777661","0.847506578382134","0.0201782093321271","0.0266377724444054"
"07/08/08","29.5515775353006","1.4464544489571","9.11463232021127","5.09767933974202","18.7972939174516","38.5773967832774","23.0960014363412","0.159629964811144","3.81808449077995","8.06249017100055","5.07370956068409","2.24110246790551","0.843196137721155","0.0182177376506586","0.0301158828058342"
"14/08/08","29.5064836153583","1.79291412771271","9.32328801647908","4.98610203935323","19.4335389298523","38.5934628764961","23.2525118378003","0.122946427138634","3.89045621886855","7.96789350822926","4.85970629761619","2.35713588612042","0.824817315446973","0.0128776625746361","0.0323164137463199"
"21/08/08","29.430518385851","2.24928026512586","9.55107400443154","4.87376709437054","20.0450198241024","38.4778458313676","23.385395426795","0.0831523231976556","4.03090952876335","7.88366428822609","4.56028756761882","2.49487294464777","0.798633086648092","0.00582058100724317","0.0246623160312617"
"28/08/08","29.3267965706181","2.82486224416879","9.7992607842098","4.76103893009788","20.6086086228852","38.2310936005202","23.4909434258788","0.0440365511816263","4.26744164232779","7.80673398416315","4.19708266111958","2.65300213116915","0.767905638002501","-0.00284891868677974","0.0104180036322877"
"04/09/08","29.2000793726697","3.52676646542251","10.0701549445971","4.64780613425626","21.0934224006304","37.8443603000959","23.563541547382","0.00912394582283679","4.61436339400298","7.73669770262897","3.81078243308078","2.82804921863584","0.732862604262392","-0.0131304507863773","5.59929111499514e-05"
"11/09/08","29.0547266096376","4.35429056081914","10.3639022959436","4.53337677632972","21.4806516529394","37.3149843459616","23.5985553809121","-0.0178343538317799","5.06157277853192","7.67263613940695","3.43146100237858","3.0137234940059","0.693040802044883","-0.0249744788972137","-0.00340592221090855"
"18/09/08","28.8946242319451","5.2990045675555","10.6784386451336","4.41649803587242","21.7639209731597","36.6469093676085","23.5924152543622","-0.0328489730495867","5.57510490185166","7.61299857572659","3.07772531104468","3.20100663315477","0.64741710838535","-0.0382776837329648","-0.00473277835431546"
"25/09/08","28.6324837095996","6.90476166277774","11.1843670049986","4.23612832835835","21.9982710502508","35.4048096791836","23.5013560557585","0.000819354284073931","6.40345124804969","7.52906943251283","2.62896442956849","3.46562919815732","0.575066874937398","-0.0601492163639684","-0.00637761079171349"
"02/10/08","28.2385755851313","9.25570762522097","11.9113307295742","3.9980679311976","22.0570607318955","33.3980196288381","23.2317655128496","0.427918928233836","7.54275670924723","7.42801158327811","2.21889196286701","3.74515402469624","0.530632467817151","-0.0859083387012918","0.0261627568662236"
"09/10/08","27.7867051907583","11.6718772569475","12.6911283363556","3.77146942706243","21.8819714415768","31.0041393134924","22.7824700085694","2.06790721896449","8.82419733450466","7.36613243831902","1.97988461811015","3.878943296571","0.528572601470128","-0.0855243956517574","0.12201453238437"
"16/10/08","27.2734876818863","13.9681348654061","13.5106394555643","3.55912424623909","21.4896241992169","28.2474326544347","22.1533738336273","6.05894996674378","10.5676181818758","7.40268999063258","1.83721447699287","3.84310742007123","0.553577259267964","-0.0250168494689885","0.114436071572553"
"26/10/08","26.4077096399896","16.6172866691047","14.7512887482696","3.26953829673306","20.5111176234315","23.7650243629679","20.9531223513743","18.7902113203509","14.9263267232259","7.8460753968668","1.68929007013926","3.57576598927487","0.628052493494449","0.265612510408339","0.0108253730315047"
"02/11/08","25.7933680192802","17.554946048128","15.5011083986657","3.09166661550882","19.6352428129112","20.8045652918661","20.0407339125196","32.1500332806822","19.2959092875469","8.55095957601398","1.5392045389723","3.33637596674601","0.489232850169729","0.649825845884699","0.0152725361461233"
"09/11/08","25.1781229316704","17.7592323015618","16.05870836573","2.89670466347229","18.5719351794659","17.983903413738","19.0649691283609","47.1109074850607","24.5484809675607","9.69718091089542","1.32988818860928","3.08268870841549","0.0793686236585279","1.21184130392208","0.0571912115366259"
"16/11/08","24.731853650352","17.3526535077186","16.2693739334048","2.72425059627952","17.6372721023743","15.9875634637732","18.2976439146225","57.2568722443854","28.5768062495634","10.898408869983","1.17095554043444","2.89497322188581","-0.435730945994852","1.74053434364872","-0.0230001875010308"
"23/11/08","24.1757045308649","16.0045596258062","16.2212687762895","2.46633710948476","16.2439057066652","13.5415273637697","17.2397508078114","66.5422012934953","33.1786178266443","12.9989829595307","0.996689408406974","2.67054776211211","-1.41971518075301","2.51510751377987","-0.288842357100809"
"30/11/08","23.6802447776287","13.9455297855032","15.8471851345534","2.20559784944318","14.7670478660733","11.4481922402934","16.1730162066946","68.837891474839","36.0253967428404","15.6562432127826","0.862638569833505","2.50744044892475","-2.47136474085563","3.19921776660689","0.819758793136288"
"07/12/08","23.3536989846207","12.1697144680926","15.4215836567392","2.02468786022155","13.662681302125","10.1619885163698","15.3879949521786","66.1268209333544","36.5501274612897","17.9211610955006","0.786360936405592","2.43749481341226","-2.60386569561618","3.51245006063627","7.68821276344259"
"14/12/08","22.9829609034737","9.85392909293722","14.7505761456452","1.81821812709437","12.3024517761931","8.87038599812721","14.3869121877905","59.2845602674475","35.3721029825604","21.0855565239006","0.71184929394325","2.42471224140029","0.396234799621138","3.66038773409816","41.1538361055116"
"21/12/08","22.6858051161691","7.89629556281945","14.0222594891482","1.67090998697508","11.1987534029599","8.11105430363868","13.4743032494506","50.544460731589","32.832308550306","24.0096927945699","0.661733284721452","2.51483340375137","11.187062961324","3.49171923066303","54.8879735462275"
"28/12/08","22.4586989789398","6.48108202799994","13.307119829376","1.61125130486378","10.4777495082844","7.92388737080702","12.6935021175347","41.3452977618194","29.7395046656321","26.2208579752122","0.645386151030939","2.72350937342989","35.3942029283017","2.97576769979975","29.0511946483258"
"04/01/09","22.3304926118367","5.80720866358142","12.8647669264034","1.64170247805702","10.2387599906157","8.16831429522295","12.2124010217174","35.3077536078847","27.5812138201114","27.4231101299369","0.669909902729269","2.96574334720208","65.0947689778664","2.43293339744568","9.89026952008147"
"09/01/09","22.2631924462417","5.53843090891145","12.6584514226472","1.70299066439986","10.2332469376841","8.51282775012248","11.9534577479265","32.0948642462371","26.4197733391502","28.1272753378047","0.708152259405993","3.16807836739764","90.9557414516306","2.05769467526538","7.68073355293899"
"16/01/09","22.1519274817484","5.44358361628381","12.5511074334424","2.00989206610292","10.7535584722351","9.95171263180324","11.5195338479441","27.4671563918741","24.7390243599967","30.1023584880464","0.893563359131866","3.79861841124209","171.099186137475","1.25305736718903","6.03533300783735"
"23/01/09","22.1097592973802","5.96839798503089","13.0474326745518","2.53616790609443","12.0264741680467","12.0707575892167","11.3896413213221","26.4160160107944","24.298477042417","32.7880399085459","1.15886469499414","4.53017310937909","252.761955924681","0.778710061392715","2.87175938111006"
"30/01/09","22.1079101841373","6.8343731216467","13.9844345492948","3.2554621280734","14.019640766553","14.669131201445","11.5452869860582","26.6406731473889","24.6004502498871","35.9914635460851","1.38078708492334","5.2717657766669","291.904195520631","0.646179484325551","1.09573212749006"
"06/02/09","22.1254179054866","7.58389362781887","14.8613928460267","3.94388000049145","16.0367817405961","16.9101686916997","11.8513840200528","26.2733894544997","24.9496061109143","38.5155577111336","1.47135911124998","5.8392468544912","262.79786478721","0.728554028660457","0.420589658341938"
"13/02/09","22.1634782283818","8.25290727426551","15.7336781783538","4.7236754813785","18.2929619504582","19.145159435546","12.2878886349141","25.2452532191654","25.1682893036002","40.7772120204022","1.47560237828755","6.35948969535102","188.684759437661","0.910474651133258","0.335818830331363"
"20/02/09","22.2321113417063","8.82467494915175","16.5385247548986","5.59358658873534","20.571689549743","21.2227649029131","12.8176186497033","22.9899247035589","24.9409118184636","42.7183147891168","1.47851926884168","6.79250645498828","115.622862311973","1.11359369375705","0.435527385087803"
"27/02/09","22.3436141150461","9.38276361866175","17.2147361403112","6.52782720637251","22.6040119677943","23.0431150689519","13.4029009864274","19.9959796680083","24.3464571591568","44.2211792028177","1.56542725111109","7.11800181218151","66.9579834818613","1.28706992120375","0.495820874686999"
"06/03/09","22.5559683784384","10.007082364798","17.8230323845877","7.68929519686295","24.5058450613574","24.8564589682458","14.1693598594667","16.4053034298099","23.1887763142529","45.2317429184569","1.92497380877932","7.32014681248522","35.6329284041766","1.42995170461411","0.255271880274238"
"20/03/09","22.9177717017835","10.185831724329","18.1162556307321","8.8879621477014","25.6930211454044","26.2961700866428","15.0835511832783","12.0037862774728","20.3272317720184","44.4677547042429","2.93511152959787","7.1113141296222","20.2655164334656","1.53513179203032","0.00866562092129044"
"27/03/09","23.2088285114706","9.77152137863603","18.0681781239829","9.4941923629073","25.8984467446802","26.9305018739747","15.6777486252706","9.3734664624449","17.7715757484081","42.4120588645381","3.88918922908205","6.70368214568447","16.6585639410778","1.54230351522807","-0.00740879167918322"
"10/04/09","23.8071625842963","8.49992459872701","17.5008235071367","10.1341444411951","25.3016392242674","27.7559563396128","16.6731221982562","6.4568830310621","13.7587200870851","36.2800171654333","5.43528180087578","5.74435707699761","14.3456091834575","1.32884389765434","-0.00034602900330661"
"17/04/09","24.1241444765577","7.84003082219655","17.0456994863822","10.2502035212027","24.6853196749478","27.9919070740332","17.0684926072714","5.71879380647767","12.3511693078563","33.0559923761111","5.72502577485822","5.31006129678118","12.9858795661575","1.1245096287223","-0.000579521254604658"
"24/04/09","24.6186841696552","6.84877784731568","16.2468256939136","10.2223246664032","23.4761029833308","28.1461396522231","17.5590503056024","4.89319292748627","10.6737287386565","28.6537121254097","5.54418203499293","4.73836959986884","9.82266899083919","0.791885694814878","0.00528694133381992"
"08/05/09","25.6395305513663","4.96809907940813","14.4920022922655","9.58072958065082","20.4037027401121","28.2300896648864","18.3633224641696","3.39782206226133","8.01091330234381","21.9494357423651","4.53353413598724","3.8040664672643","5.42108175352141","0.306795092035355","0.0133289068379659"
"15/05/09","26.1112628939156","4.2143867672072","13.6457481872191","9.12246535119085","18.9335837052795","28.3728986093749","18.7103068893819","2.71675190248478","6.92666895064496","19.6538814059557","4.2116539199885","3.44347796514575","4.31308536882793","0.171423379954714","0.0133865435583159"
"22/05/09","26.7547462860188","3.33241628538031","12.4723534399562","8.43671178813126","17.1265096202414","28.8252740000151","19.1941113140173","1.90979228770474","5.62995140457743","17.0755126334164","3.95072635929331","3.0166967799901","3.185870383446","0.0573551492959575","0.00845337045382213"
"27/09/09","28.4423051067549","8.06119084422801","11.5409953151944","4.11596543067069","22.0578221217168","34.4471386907041","23.3877891081709","0.125677026276432","6.96774923892779","7.47618261459131","2.39717595670441","3.61936416534665","0.543435203208258","-0.0744507288711286","0.00244038955788292"
"04/10/09","28.0203115048043","10.4665885246487","12.2949682490152","3.88306807364739","21.9978948108768","32.2515143499232","23.0306182450874","1.03150486889669","8.15174092255741","7.3894089126942","2.08332894162301","3.83402576448657","0.527930913552735","-0.0908902492249421","0.0679004145391105"
"11/10/09","27.5376438523997","12.8479932305635","13.0973642594399","3.66345162413203","21.7118278291047","29.6647316836356","22.4889867774471","3.69222876107559","9.61112750935006","7.36711730153448","1.90027166046874","3.88070538270926","0.535732811591805","-0.0651887570820222","0.148303824521603"
"25/10/09","26.5580765726584","16.2725393417513","14.548759073044","3.31538567028998","20.7050332363428","24.5187343229136","21.1692153775713","16.0278977666339","14.0188856741857","7.72757223714889","1.71527162520804","3.63074002194907","0.624146489029867","0.195730676319206","0.0108063786938242"
"01/11/09","25.9480902507533","17.3880468628974","15.3263902445159","3.13621596947178","19.8697731417001","21.533703336373","20.2753805336975","28.5340039734261","18.1015651813432","8.33706529185825","1.58384041259378","3.39831546832409","0.549658432868553","0.537435655400332","0.0133782500153418"
"08/11/09","25.3305597045147","17.7806964699356","15.9447525809694","2.94890108272746","18.8576068125164","18.6731921499533","19.3141173276513","43.403864535337","23.1861475630764","9.36423570997685","1.38511364864976","3.14639229952874","0.207955061862913","1.05469465008007","0.0455104234253526"
"22/11/09","24.3096181798369","16.419686012438","16.2669805980105","2.53231837658661","16.6037188493206","14.1242457178116","17.5064206806696","64.8140460627775","32.1557449444884","12.4192811420822","1.03628217021849","2.72208828798265","-1.14708707398101","2.32133178255556","-0.243003037346155"
"29/11/09","23.7978695953535","14.507162497384","15.965382875277","2.26943439565441","15.1391430028929","11.9332292299258","16.4386004597241","68.9502803843072","35.530053870872","14.9465181492891","0.892570221498318","2.54120871072027","-2.2473494197214","3.05116583866829","0.181882957953319"
"13/12/09","23.0686369163754","10.4098053813772","14.9256852312134","1.86519870771142","12.6237998475831","9.14549338635825","14.6305777885731","61.2150204354522","35.8304236955313","20.2973634086296","0.727935744812787","2.41872484126142","-0.886520280269846","3.65138654849502","31.4879631767317"
"20/12/09","22.7533630587779","8.33898286712275","14.2066262671198","1.70081536306389","11.4433205300077","8.24828686447916","13.6917855830702","52.8426057390136","33.5465796934825","23.3285640207337","0.672034955897274","2.48193027187315","7.46993240954653","3.565857800029","56.6096822818156"
